EmpID,Name,Department,Salary
5501,Ho Mai 5501,IT,35242
5502,Tran Dung 5502,Marketing,46345
5503,Le Kien 5503,IT,58674
5504,Tran Kien 5504,IT,57840
5505,Hoang Binh 5505,Finance,32997
5506,Dang An 5506,Legal,64102
5507,Pham Chi 5507,IT,36211
5508,Ho Giang 5508,Finance,37969
5509,Le Mai 5509,Legal,97222
5510,Vu Ha 5510,Engineering,95857
5511,Ho Giang 5511,Legal,52419
5512,Hoang Binh 5512,Marketing,86302
5513,Tran Ha 5513,HR,65800
5514,Hoang Dung 5514,Sales,42764
5515,Ho Binh 5515,Legal,98989
5516,Pham Dung 5516,Sales,35336
5517,Bui An 5517,Finance,94085
5518,Tran Chi 5518,Engineering,28601
5519,Pham An 5519,IT,63580
5520,Hoang An 5520,Engineering,57442
5521,Nguyen Mai 5521,Finance,50360
5522,Le Mai 5522,Marketing,78236
5523,Tran Kien 5523,IT,26009
5524,Do Kien 5524,Finance,89118
5525,Nguyen An 5525,HR,46010
5526,Vu Mai 5526,Engineering,62071
5527,Hoang Mai 5527,Finance,86992
5528,Pham Dung 5528,Legal,56271
5529,Tran Em 5529,Engineering,75463
5530,Pham Kien 5530,HR,83371
5531,Pham Chi 5531,Legal,92810
5532,Le Long 5532,IT,83624
5533,Do Dung 5533,Finance,26938
5534,Bui An 5534,Legal,79549
5535,Vu Long 5535,Engineering,68595
5536,Ho Ha 5536,Legal,29307
5537,Do Em 5537,Legal,79116
5538,Dang Mai 5538,Engineering,61390
5539,Tran Binh 5539,Marketing,32725
5540,Do Kien 5540,Finance,76986
5541,Le Em 5541,HR,28248
5542,Nguyen Long 5542,Engineering,99616
5543,Pham Binh 5543,Finance,44954
5544,Tran An 5544,HR,64760
5545,Hoang Giang 5545,Legal,22744
5546,Pham Long 5546,Finance,82839
5547,Dang Mai 5547,HR,30028
5548,Tran Long 5548,Finance,42984
5549,Nguyen Mai 5549,Legal,75240
5550,Hoang An 5550,Finance,83380
5551,Dang Kien 5551,Marketing,29208
5552,Dang Em 5552,IT,93276
5553,Ho Mai 5553,IT,54529
5554,Do Binh 5554,Marketing,20507
5555,Le Long 5555,Sales,54214
5556,Bui Long 5556,Engineering,86086
5557,Pham Kien 5557,Engineering,47423
5558,Le Ha 5558,Finance,72333
5559,Do Em 5559,IT,32577
5560,Pham Ha 5560,Legal,52793
5561,Tran Kien 5561,Legal,91099
5562,Dang Long 5562,Finance,85614
5563,Vu Ha 5563,Finance,55060
5564,Dang An 5564,Marketing,57064
5565,Pham Em 5565,Engineering,78768
5566,Ho Em 5566,Engineering,78527
5567,Ho An 5567,Marketing,79594
5568,Dang Binh 5568,IT,41252
5569,Vu Mai 5569,HR,42809
5570,Dang Em 5570,HR,81956
5571,Dang Giang 5571,Finance,84365
5572,Ho Binh 5572,Engineering,27362
5573,Do Em 5573,Finance,65424
5574,Bui An 5574,Marketing,43486
5575,Do Chi 5575,Marketing,31590
5576,Pham Chi 5576,Legal,82610
5577,Nguyen Binh 5577,HR,39279
5578,Vu Chi 5578,Marketing,57808
5579,Nguyen Long 5579,Marketing,78466
5580,Bui Ha 5580,Engineering,98503
5581,Vu Long 5581,Marketing,58930
5582,Ho Long 5582,Engineering,44030
5583,Nguyen Long 5583,Sales,36618
5584,Vu An 5584,Engineering,40565
5585,Nguyen Ha 5585,Finance,40274
5586,Vu Dung 5586,Sales,61064
5587,Ho Mai 5587,IT,47433
5588,Tran Binh 5588,Finance,30253
5589,Le Em 5589,IT,43114
5590,Pham Giang 5590,Sales,64946
5591,Tran Ha 5591,HR,38569
5592,Vu Chi 5592,Sales,32898
5593,Ho An 5593,IT,21429
5594,Le Mai 5594,HR,41311
5595,Ho An 5595,Finance,34101
5596,Bui An 5596,Legal,36518
5597,Nguyen Long 5597,IT,72973
5598,Le Ha 5598,Engineering,69520
5599,Nguyen An 5599,Engineering,87320
5600,Le Long 5600,HR,33645
5601,Dang Dung 5601,Legal,54380
5602,Hoang Mai 5602,Legal,33384
5603,Pham Ha 5603,Sales,36123
5604,Pham Ha 5604,Marketing,32839
5605,Bui Ha 5605,IT,22638
5606,Hoang Giang 5606,Sales,29738
5607,Pham Em 5607,Marketing,35242
5608,Do Long 5608,HR,48457
5609,Dang Chi 5609,Marketing,74444
5610,Pham Em 5610,Legal,22328
5611,Vu Dung 5611,Finance,25294
5612,Le Long 5612,Legal,29733
5613,Pham Binh 5613,Sales,58978
5614,Nguyen Kien 5614,Marketing,86933
5615,Do Long 5615,Engineering,49331
5616,Vu Giang 5616,Marketing,88748
5617,Ho Kien 5617,Marketing,22825
5618,Vu Long 5618,IT,31588
5619,Tran Mai 5619,Finance,45987
5620,Tran Kien 5620,IT,32082
5621,Ho Kien 5621,Finance,91580
5622,Vu Ha 5622,Legal,83046
5623,Le An 5623,Engineering,37000
5624,Do Long 5624,HR,20905
5625,Pham An 5625,Finance,61653
5626,Tran Em 5626,Engineering,96382
5627,Nguyen Em 5627,Marketing,83821
5628,Do Giang 5628,Marketing,22755
5629,Pham An 5629,IT,86480
5630,Ho Dung 5630,Engineering,36911
5631,Tran Kien 5631,Sales,40188
5632,Dang An 5632,Marketing,28755
5633,Bui An 5633,Legal,80039
5634,Vu Dung 5634,Engineering,53019
5635,Pham Giang 5635,IT,78848
5636,Do Mai 5636,Marketing,92140
5637,Do Giang 5637,Marketing,83571
5638,Vu Binh 5638,Sales,71173
5639,Nguyen Long 5639,Sales,66788
5640,Pham Chi 5640,Finance,78399
5641,Bui Dung 5641,Marketing,22000
5642,Hoang Mai 5642,Marketing,56911
5643,Le Mai 5643,Sales,65201
5644,Nguyen Chi 5644,Legal,40961
5645,Tran Long 5645,IT,66936
5646,Ho Giang 5646,Sales,69628
5647,Ho Chi 5647,Finance,90387
5648,Bui Long 5648,IT,54530
5649,Bui Dung 5649,IT,29062
5650,Vu Kien 5650,Legal,65710
5651,Pham Dung 5651,Engineering,77267
5652,Ho An 5652,Engineering,52789
5653,Hoang Kien 5653,IT,98740
5654,Pham Chi 5654,Marketing,65192
5655,Dang Long 5655,Finance,76381
5656,Bui An 5656,Engineering,62638
5657,Do Kien 5657,IT,73788
5658,Dang An 5658,Sales,87500
5659,Vu Giang 5659,Finance,58555
5660,Do Chi 5660,Marketing,39710
5661,Tran Binh 5661,HR,87930
5662,Nguyen Ha 5662,Engineering,67484
5663,Le Binh 5663,Sales,23703
5664,Nguyen Mai 5664,Sales,79192
5665,Pham An 5665,Finance,55271
5666,Tran An 5666,HR,77756
5667,Dang Long 5667,Legal,24380
5668,Le Kien 5668,HR,79567
5669,Dang Chi 5669,IT,55198
5670,Tran Mai 5670,IT,60910
5671,Nguyen Long 5671,HR,98452
5672,Do Binh 5672,HR,80404
5673,Hoang Mai 5673,IT,83802
5674,Ho An 5674,HR,41364
5675,Bui Mai 5675,Engineering,52778
5676,Dang Chi 5676,Legal,93659
5677,Le Ha 5677,IT,76405
5678,Ho Chi 5678,Sales,96945
5679,Do Chi 5679,Sales,84777
5680,Dang Em 5680,Marketing,78838
5681,Tran Mai 5681,HR,63722
5682,Vu Binh 5682,Engineering,74215
5683,Le Long 5683,IT,20058
5684,Vu Giang 5684,IT,84952
5685,Hoang Em 5685,IT,53203
5686,Do Long 5686,Legal,55160
5687,Le Long 5687,Sales,98729
5688,Ho Long 5688,Sales,93330
5689,Hoang Mai 5689,HR,32874
5690,Pham Mai 5690,Legal,93640
5691,Ho Giang 5691,Legal,59167
5692,Vu Giang 5692,Sales,89688
5693,Hoang Long 5693,Legal,78346
5694,Do Long 5694,Sales,43865
5695,Vu Chi 5695,Engineering,95720
5696,Vu An 5696,Engineering,55804
5697,Le An 5697,Marketing,47406
5698,Nguyen Dung 5698,HR,82892
5699,Pham Giang 5699,Marketing,71758
5700,Hoang Mai 5700,Finance,85744
5701,Le Ha 5701,Finance,90224
5702,Bui Dung 5702,HR,54886
5703,Ho Ha 5703,IT,88123
5704,Nguyen Dung 5704,HR,94919
5705,Le Binh 5705,Engineering,74123
5706,Vu Chi 5706,HR,75400
5707,Bui Mai 5707,Legal,50362
5708,Do Dung 5708,HR,43444
5709,Tran Em 5709,HR,41945
5710,Tran Dung 5710,HR,90804
5711,Tran Kien 5711,Legal,94709
5712,Vu An 5712,Engineering,58505
5713,Nguyen Em 5713,Finance,82772
5714,Le Long 5714,Sales,34830
5715,Tran An 5715,Engineering,65207
5716,Dang Giang 5716,Sales,27832
5717,Tran Giang 5717,HR,86936
5718,Do Kien 5718,IT,69847
5719,Vu Kien 5719,Marketing,94827
5720,Ho Dung 5720,IT,89300
5721,Do Kien 5721,HR,73054
5722,Tran An 5722,IT,93171
5723,Bui Dung 5723,Marketing,79258
5724,Bui Ha 5724,Sales,94096
5725,Dang Mai 5725,Finance,42753
5726,Ho Chi 5726,Finance,72419
5727,Pham Binh 5727,IT,56176
5728,Do Mai 5728,IT,97470
5729,Pham Ha 5729,IT,54396
5730,Pham Binh 5730,IT,95563
5731,Do Mai 5731,Sales,75190
5732,Dang Em 5732,Engineering,81872
5733,Bui Ha 5733,Engineering,71401
5734,Hoang An 5734,Finance,37996
5735,Hoang Binh 5735,IT,54616
5736,Ho Giang 5736,Engineering,31961
5737,Bui Dung 5737,IT,47618
5738,Ho An 5738,Sales,99370
5739,Do Kien 5739,IT,32480
5740,Dang Dung 5740,Marketing,31756
5741,Tran Giang 5741,Sales,70563
5742,Le Ha 5742,Engineering,65414
5743,Bui Kien 5743,Finance,23928
5744,Ho Giang 5744,Finance,37818
5745,Nguyen Kien 5745,Sales,90437
5746,Bui Binh 5746,Marketing,27427
5747,Ho Kien 5747,Sales,99947
5748,Hoang Binh 5748,Finance,20695
5749,Hoang Chi 5749,Engineering,55940
5750,Dang Mai 5750,Legal,83653
5751,Dang Mai 5751,IT,70307
5752,Nguyen Em 5752,IT,81269
5753,Do An 5753,Marketing,46488
5754,Le Kien 5754,Sales,86348
5755,Le Dung 5755,Legal,36651
5756,Tran Long 5756,Marketing,88647
5757,Dang Ha 5757,IT,47198
5758,Le Kien 5758,Marketing,67644
5759,Bui Giang 5759,IT,75054
5760,Hoang Mai 5760,Marketing,86302
5761,Tran An 5761,Finance,80080
5762,Bui Giang 5762,Marketing,26296
5763,Le Ha 5763,Sales,62837
5764,Nguyen An 5764,HR,20462
5765,Le Kien 5765,HR,86792
5766,Ho Ha 5766,Legal,75649
5767,Pham Ha 5767,Engineering,94700
5768,Do An 5768,Sales,40905
5769,Tran Chi 5769,Finance,83648
5770,Do Mai 5770,Finance,60410
5771,Pham An 5771,Finance,26397
5772,Bui Ha 5772,IT,70114
5773,Do Binh 5773,Sales,38868
5774,Ho Giang 5774,Legal,24358
5775,Le Binh 5775,Engineering,42033
5776,Bui An 5776,Finance,91018
5777,Vu Chi 5777,Finance,90813
5778,Ho An 5778,Engineering,87464
5779,Pham Long 5779,Sales,88565
5780,Vu Giang 5780,HR,27189
5781,Pham Long 5781,Finance,95510
5782,Nguyen An 5782,Legal,56385
5783,Nguyen Ha 5783,IT,48210
5784,Ho Ha 5784,Finance,58741
5785,Tran Giang 5785,Engineering,93081
5786,Tran An 5786,HR,86868
5787,Vu Chi 5787,Finance,30547
5788,Bui Mai 5788,Sales,98556
5789,Dang Chi 5789,Sales,23074
5790,Do An 5790,Legal,63716
5791,Do Kien 5791,Legal,76707
5792,Le Chi 5792,Marketing,32029
5793,Vu Mai 5793,Finance,85803
5794,Vu Long 5794,Marketing,38803
5795,Ho Em 5795,Engineering,43019
5796,Tran Giang 5796,IT,81483
5797,Le An 5797,Legal,46797
5798,Pham Dung 5798,Sales,58148
5799,Ho Em 5799,IT,36470
5800,Bui Binh 5800,Engineering,94744
5801,Vu Em 5801,Legal,63300
5802,Tran Chi 5802,IT,63993
5803,Pham Binh 5803,Engineering,56560
5804,Tran Binh 5804,Engineering,89910
5805,Nguyen Long 5805,Engineering,75499
5806,Bui Mai 5806,Engineering,68501
5807,Tran Binh 5807,IT,77857
5808,Bui Chi 5808,Marketing,44792
5809,Dang Giang 5809,Marketing,32186
5810,Dang Ha 5810,IT,81178
5811,Tran Mai 5811,Marketing,67670
5812,Dang Em 5812,Marketing,30545
5813,Vu Kien 5813,Legal,26318
5814,Vu Giang 5814,Finance,70347
5815,Hoang Dung 5815,HR,42360
5816,Pham Chi 5816,Engineering,56147
5817,Vu Em 5817,Sales,68449
5818,Tran Ha 5818,IT,98954
5819,Vu An 5819,HR,67602
5820,Pham Kien 5820,Marketing,50224
5821,Hoang Dung 5821,Legal,75085
5822,Nguyen Em 5822,Engineering,67930
5823,Tran Chi 5823,Finance,47822
5824,Vu Dung 5824,Marketing,85307
5825,Nguyen Dung 5825,Finance,87436
5826,Dang Dung 5826,IT,39773
5827,Vu Long 5827,IT,21239
5828,Tran Chi 5828,IT,52966
5829,Nguyen Chi 5829,Marketing,72121
5830,Pham An 5830,HR,41302
5831,Dang Kien 5831,Sales,38263
5832,Ho Giang 5832,HR,54469
5833,Do Em 5833,Engineering,21007
5834,Tran Chi 5834,Finance,96423
5835,Ho Giang 5835,Engineering,96089
5836,Nguyen Long 5836,Marketing,28553
5837,Nguyen Giang 5837,HR,32744
5838,Dang An 5838,HR,45779
5839,Vu Chi 5839,Sales,91080
5840,Hoang An 5840,IT,88069
5841,Pham Giang 5841,Sales,64063
5842,Ho An 5842,Marketing,39036
5843,Pham Ha 5843,Finance,75917
5844,Dang Ha 5844,HR,83372
5845,Dang An 5845,HR,76974
5846,Ho Dung 5846,Legal,74596
5847,Bui Kien 5847,Marketing,81684
5848,Bui Mai 5848,Legal,57103
5849,Bui Kien 5849,Sales,99183
5850,Vu Dung 5850,Finance,79855
5851,Ho An 5851,HR,86247
5852,Do Mai 5852,HR,53602
5853,Bui Mai 5853,Legal,61917
5854,Le Dung 5854,Finance,81311
5855,Bui Dung 5855,Sales,54448
5856,Vu Em 5856,Engineering,56695
5857,Bui Giang 5857,HR,85107
5858,Vu Em 5858,HR,26774
5859,Bui Giang 5859,Legal,60857
5860,Tran Ha 5860,Finance,79040
5861,Le Chi 5861,HR,59852
5862,Hoang Kien 5862,Legal,34454
5863,Pham Long 5863,Engineering,45679
5864,Le Dung 5864,Marketing,60625
5865,Tran Ha 5865,IT,37920
5866,Ho Long 5866,Marketing,89219
5867,Pham Giang 5867,Engineering,76634
5868,Ho Binh 5868,Marketing,31963
5869,Hoang Chi 5869,Marketing,34508
5870,Nguyen Long 5870,Legal,80991
5871,Tran Em 5871,Engineering,23845
5872,Hoang Dung 5872,Marketing,21808
5873,Le Chi 5873,Marketing,88778
5874,Nguyen Mai 5874,Finance,67275
5875,Nguyen An 5875,Legal,69275
5876,Hoang Em 5876,Sales,95557
5877,Ho Binh 5877,Marketing,86451
5878,Pham Giang 5878,Marketing,36620
5879,Nguyen Dung 5879,Legal,30887
5880,Dang Mai 5880,Legal,51498
5881,Vu Giang 5881,Legal,68931
5882,Ho Mai 5882,Marketing,91395
5883,Dang Chi 5883,Finance,61010
5884,Pham Ha 5884,Legal,81171
5885,Pham Giang 5885,IT,56917
5886,Tran Mai 5886,IT,53938
5887,Do Dung 5887,Marketing,69960
5888,Vu Chi 5888,Finance,62673
5889,Nguyen Binh 5889,Finance,73058
5890,Hoang Kien 5890,Engineering,28989
5891,Ho Em 5891,Marketing,31058
5892,Bui Long 5892,Legal,98777
5893,Hoang Giang 5893,IT,20613
5894,Do An 5894,Finance,57445
5895,Le Mai 5895,Marketing,99548
5896,Tran Dung 5896,IT,52155
5897,Vu Ha 5897,Sales,40824
5898,Le Binh 5898,IT,56078
5899,Hoang Chi 5899,Sales,50800
5900,Dang Mai 5900,Sales,97067
5901,Le Kien 5901,HR,42391
5902,Le Ha 5902,HR,87353
5903,Bui An 5903,Legal,86840
5904,Hoang Em 5904,Legal,79610
5905,Le Chi 5905,Finance,62171
5906,Le Giang 5906,Engineering,41354
5907,Do Em 5907,Sales,98047
5908,Tran Long 5908,Sales,65948
5909,Do Giang 5909,Legal,73952
5910,Ho Ha 5910,Sales,79298
5911,Do Ha 5911,Finance,29360
5912,Pham An 5912,Sales,41635
5913,Dang Giang 5913,Sales,93662
5914,Dang Dung 5914,Sales,80708
5915,Tran Dung 5915,Engineering,34132
5916,Pham Kien 5916,HR,39490
5917,Hoang Em 5917,Engineering,23347
5918,Tran Mai 5918,Sales,65556
5919,Le Binh 5919,Legal,35735
5920,Bui Dung 5920,Marketing,44619
5921,Ho Chi 5921,Engineering,49366
5922,Vu Giang 5922,Legal,62418
5923,Vu Giang 5923,Engineering,67522
5924,Le Giang 5924,HR,34096
5925,Vu Ha 5925,Finance,30052
5926,Vu An 5926,Engineering,52290
5927,Dang Binh 5927,Marketing,69313
5928,Do Em 5928,Engineering,70788
5929,Pham Dung 5929,IT,88214
5930,Vu Chi 5930,Finance,40903
5931,Dang Long 5931,IT,71069
5932,Hoang Ha 5932,IT,34297
5933,Pham Mai 5933,Sales,69192
5934,Do An 5934,Marketing,27234
5935,Vu Chi 5935,Legal,78210
5936,Vu An 5936,Sales,32098
5937,Dang Long 5937,Sales,54259
5938,Do Ha 5938,Sales,84790
5939,Pham Giang 5939,IT,47546
5940,Le Binh 5940,IT,52018
5941,Do Chi 5941,HR,37682
5942,Le Giang 5942,Marketing,94342
5943,Hoang Binh 5943,Sales,49967
5944,Vu Mai 5944,Finance,77435
5945,Le Ha 5945,HR,22336
5946,Nguyen Binh 5946,Sales,31797
5947,Tran Kien 5947,Sales,52588
5948,Tran Giang 5948,IT,51696
5949,Ho Mai 5949,IT,64119
5950,Vu Mai 5950,Engineering,62660
5951,Dang Binh 5951,Marketing,89116
5952,Do An 5952,Engineering,29410
5953,Pham Binh 5953,Sales,32977
5954,Vu An 5954,IT,92374
5955,Dang Dung 5955,Legal,36744
5956,Ho Long 5956,Finance,50501
5957,Le Ha 5957,Marketing,27754
5958,Le Binh 5958,HR,63790
5959,Ho Binh 5959,IT,91932
5960,Dang Ha 5960,Sales,77995
5961,Le Kien 5961,HR,96507
5962,Tran Em 5962,Finance,22062
5963,Dang Mai 5963,HR,75873
5964,Vu An 5964,HR,33734
5965,Dang Giang 5965,Legal,86751
5966,Dang Kien 5966,Legal,56409
5967,Le Binh 5967,Sales,76931
5968,Do Chi 5968,IT,65769
5969,Tran Dung 5969,HR,40849
5970,Tran Mai 5970,HR,58961
5971,Do Long 5971,Sales,69707
5972,Do Giang 5972,Legal,45191
5973,Le Mai 5973,IT,73771
5974,Do Binh 5974,IT,39385
5975,Vu Em 5975,Engineering,68901
5976,Ho Long 5976,Sales,29874
5977,Le Dung 5977,Marketing,57576
5978,Nguyen An 5978,IT,51668
5979,Le Chi 5979,Finance,25115
5980,Do Mai 5980,Engineering,92700
5981,Le Chi 5981,Sales,89762
5982,Dang Binh 5982,Legal,46402
5983,Do Giang 5983,HR,20439
5984,Tran Giang 5984,IT,99224
5985,Le Kien 5985,Marketing,22611
5986,Dang Ha 5986,Finance,39624
5987,Do Em 5987,Sales,84005
5988,Tran Binh 5988,HR,39577
5989,Hoang Chi 5989,Sales,37910
5990,Dang An 5990,Legal,56616
5991,Dang An 5991,IT,21613
5992,Pham Em 5992,IT,70320
5993,Tran Long 5993,Legal,38822
5994,Pham Giang 5994,Sales,49476
5995,Do Long 5995,Legal,23099
5996,Dang Ha 5996,IT,31250
5997,Do Em 5997,Finance,43102
5998,Tran Giang 5998,Sales,64799
5999,Do Binh 5999,Sales,38074
6000,Le Dung 6000,Finance,25487
6001,Vu An 6001,HR,36918
6002,Bui Em 6002,Engineering,41947
6003,Hoang Chi 6003,Sales,83763
6004,Dang Giang 6004,Legal,35098
6005,Bui Ha 6005,Engineering,36939
6006,Nguyen Mai 6006,HR,74939
6007,Hoang Giang 6007,Sales,75410
6008,Le Kien 6008,IT,62535
6009,Nguyen Mai 6009,Marketing,67286
6010,Le Long 6010,Legal,56481
6011,Dang Mai 6011,Finance,81121
6012,Pham Chi 6012,HR,89927
6013,Tran Mai 6013,IT,90035
6014,Vu Chi 6014,Finance,20624
6015,Dang Long 6015,Marketing,24650
6016,Bui Binh 6016,Finance,77677
6017,Dang Long 6017,Engineering,50139
6018,Do Chi 6018,IT,62889
6019,Vu Kien 6019,Engineering,46744
6020,Dang Em 6020,Legal,90539
6021,Bui Giang 6021,IT,40937
6022,Hoang Kien 6022,Sales,30513
6023,Vu An 6023,Engineering,65077
6024,Dang Mai 6024,IT,85397
6025,Vu Kien 6025,IT,63896
6026,Nguyen Kien 6026,HR,76169
6027,Pham An 6027,Engineering,74284
6028,Le Long 6028,Marketing,63708
6029,Do Chi 6029,Legal,68546
6030,Do Binh 6030,IT,68020
6031,Bui Mai 6031,HR,42535
6032,Dang Chi 6032,HR,96978
6033,Tran Long 6033,Marketing,84578
6034,Ho Dung 6034,Marketing,43731
6035,Nguyen Long 6035,Sales,84210
6036,Ho Dung 6036,IT,59372
6037,Bui Ha 6037,Engineering,37521
6038,Do Ha 6038,Marketing,39723
6039,Le Giang 6039,Engineering,88821
6040,Tran Mai 6040,IT,41402
6041,Bui Giang 6041,Sales,38028
6042,Tran Long 6042,Sales,97693
6043,Do Long 6043,Legal,27709
6044,Bui Kien 6044,Marketing,45808
6045,Pham Dung 6045,Legal,70955
6046,Nguyen Binh 6046,IT,92459
6047,Ho Mai 6047,Sales,41970
6048,Pham Giang 6048,Sales,95968
6049,Le Kien 6049,HR,88554
6050,Nguyen Kien 6050,Engineering,92281
6051,Le Kien 6051,Engineering,53473
6052,Vu An 6052,Engineering,67324
6053,Bui An 6053,IT,63203
6054,Bui Binh 6054,Sales,77384
6055,Ho Long 6055,Finance,71283
6056,Pham Long 6056,Marketing,40919
6057,Ho Em 6057,Legal,33104
6058,Bui Mai 6058,Engineering,95356
6059,Tran An 6059,Marketing,22707
6060,Do Long 6060,Legal,86052
6061,Ho Dung 6061,IT,92685
6062,Dang Ha 6062,Legal,97174
6063,Hoang Kien 6063,Sales,52299
6064,Le An 6064,HR,49333
6065,Pham Ha 6065,Sales,81044
6066,Tran Kien 6066,Marketing,70586
6067,Ho Binh 6067,Sales,70534
6068,Dang Dung 6068,Engineering,86140
6069,Bui Binh 6069,HR,73086
6070,Vu Binh 6070,Legal,60329
6071,Nguyen Long 6071,Finance,81103
6072,Ho Binh 6072,Marketing,28300
6073,Bui An 6073,Engineering,70279
6074,Bui Ha 6074,Sales,77255
6075,Ho Giang 6075,Legal,43055
6076,Pham Chi 6076,HR,58392
6077,Do Ha 6077,IT,35465
6078,Tran Kien 6078,Marketing,85781
6079,Dang Kien 6079,Legal,22226
6080,Do Ha 6080,IT,68081
6081,Tran An 6081,Finance,76287
6082,Vu Chi 6082,Legal,89911
6083,Ho Kien 6083,Legal,53505
6084,Hoang An 6084,Engineering,87435
6085,Vu An 6085,HR,48643
6086,Le Chi 6086,Sales,45550
6087,Hoang Chi 6087,Legal,86696
6088,Vu Mai 6088,Engineering,38904
6089,Le Ha 6089,Finance,39375
6090,Vu Chi 6090,Finance,59294
6091,Ho Dung 6091,Marketing,30289
6092,Nguyen Giang 6092,Legal,42859
6093,Hoang Long 6093,Engineering,50623
6094,Le Giang 6094,Finance,45000
6095,Dang Em 6095,Finance,43814
6096,Vu Long 6096,Legal,84789
6097,Dang Kien 6097,Sales,79308
6098,Dang Dung 6098,Legal,29327
6099,Do Mai 6099,Legal,86130
6100,Do An 6100,Marketing,56522
6101,Ho Ha 6101,Marketing,96401
6102,Vu Binh 6102,Legal,62902
6103,Pham Em 6103,Finance,22943
6104,Bui Ha 6104,Engineering,68796
6105,Tran Giang 6105,HR,68169
6106,Ho Mai 6106,Sales,44704
6107,Nguyen Kien 6107,IT,82616
6108,Nguyen Binh 6108,Engineering,36670
6109,Do Chi 6109,Finance,51406
6110,Tran Binh 6110,Engineering,27342
6111,Dang Dung 6111,Engineering,21863
6112,Le Em 6112,HR,60577
6113,Le Em 6113,Finance,94235
6114,Nguyen Chi 6114,Sales,85219
6115,Hoang Giang 6115,HR,44920
6116,Nguyen Giang 6116,Sales,40793
6117,Le Chi 6117,IT,43081
6118,Dang Long 6118,Finance,84130
6119,Pham Kien 6119,Finance,66899
6120,Hoang Kien 6120,HR,88184
6121,Tran Dung 6121,Legal,45972
6122,Le Dung 6122,HR,74478
6123,Hoang Long 6123,IT,55685
6124,Vu Dung 6124,IT,70832
6125,Nguyen Binh 6125,Engineering,81751
6126,Pham Em 6126,HR,21064
6127,Le Em 6127,HR,46903
6128,Tran Mai 6128,Finance,81237
6129,Tran Long 6129,IT,72459
6130,Vu Chi 6130,Sales,68051
6131,Le Chi 6131,Finance,38963
6132,Hoang An 6132,IT,58072
6133,Le Giang 6133,Marketing,25163
6134,Ho Kien 6134,Finance,84690
6135,Hoang Ha 6135,Marketing,46309
6136,Hoang Kien 6136,Marketing,81995
6137,Nguyen Binh 6137,Marketing,54738
6138,Pham Kien 6138,Legal,21415
6139,Vu An 6139,Legal,77911
6140,Do Dung 6140,Sales,41187
6141,Dang Chi 6141,HR,79481
6142,Dang Ha 6142,Marketing,65621
6143,Vu Ha 6143,Sales,75572
6144,Nguyen Long 6144,Marketing,58736
6145,Nguyen Chi 6145,HR,77373
6146,Nguyen Em 6146,HR,28286
6147,Nguyen Long 6147,Sales,26181
6148,Bui An 6148,Sales,83174
6149,Bui Kien 6149,Legal,58550
6150,Hoang An 6150,Marketing,30949
6151,Nguyen Long 6151,HR,31733
6152,Tran Em 6152,HR,81494
6153,Vu An 6153,IT,49056
6154,Nguyen Mai 6154,HR,95084
6155,Tran An 6155,Sales,82128
6156,Bui Binh 6156,Sales,39540
6157,Ho Ha 6157,Finance,95957
6158,Hoang An 6158,Sales,45206
6159,Hoang Ha 6159,HR,30846
6160,Vu Long 6160,IT,63763
6161,Bui Long 6161,IT,54352
6162,Ho Long 6162,HR,80389
6163,Hoang Dung 6163,Sales,38604
6164,Dang Dung 6164,Engineering,32675
6165,Dang Dung 6165,Marketing,93611
6166,Pham Em 6166,HR,76540
6167,Bui Kien 6167,Engineering,39587
6168,Bui Mai 6168,IT,26681
6169,Tran Dung 6169,Marketing,79905
6170,Do Dung 6170,Finance,64989
6171,Nguyen Mai 6171,Marketing,99085
6172,Vu Long 6172,Sales,21126
6173,Do Dung 6173,HR,26635
6174,Le Binh 6174,HR,76971
6175,Tran Giang 6175,HR,60598
6176,Le Chi 6176,IT,81757
6177,Le Giang 6177,Finance,79077
6178,Le Ha 6178,Legal,94216
6179,Ho An 6179,Legal,49512
6180,Pham Em 6180,Finance,31408
6181,Pham An 6181,Sales,46666
6182,Bui Chi 6182,Sales,22326
6183,Nguyen Ha 6183,HR,38798
6184,Nguyen Mai 6184,Engineering,63379
6185,Tran Ha 6185,Engineering,94706
6186,Nguyen Kien 6186,IT,89113
6187,Dang Ha 6187,Finance,90929
6188,Pham Kien 6188,Sales,59319
6189,Vu Long 6189,Marketing,23354
6190,Do Dung 6190,Legal,82739
6191,Bui Giang 6191,Engineering,23292
6192,Le An 6192,HR,72687
6193,Dang An 6193,Engineering,43932
6194,Nguyen Long 6194,HR,89894
6195,Tran Ha 6195,Sales,64186
6196,Nguyen Long 6196,IT,29997
6197,Nguyen Ha 6197,Legal,76850
6198,Nguyen Giang 6198,Sales,76341
6199,Le An 6199,Engineering,28374
6200,Ho Chi 6200,Engineering,23813
6201,Le An 6201,HR,62902
6202,Nguyen Kien 6202,IT,57153
6203,Dang Ha 6203,Legal,95578
6204,Le Long 6204,IT,45864
6205,Do An 6205,Sales,61315
6206,Do Giang 6206,HR,28111
6207,Bui Binh 6207,IT,33776
6208,Tran Mai 6208,Engineering,36200
6209,Dang Kien 6209,HR,84500
6210,Ho Binh 6210,Engineering,34688
6211,Le An 6211,Marketing,48866
6212,Ho Ha 6212,Sales,53178
6213,Tran An 6213,Marketing,24836
6214,Le Em 6214,Engineering,99222
